WordID	Stimuliname	ID	Word	DepRel	Head	UniversalPOS	Dom	HeadPOS	Headdirection	Disttoheadnominal	POStag	Disttohead	Disttoheadabs	First fixation duration on every word	Fixation prob	Frequency	HowOftenNews	HowOftenTweets	InterestRating	InterestRating n std from mean	Mean fixation duration per sent	Mean fixation duration per word	Next fixation duration	Next word fixated binary	P1stFix	P2ndFix	Previous fixation duration	Previous word fixated binary	Re-read prob	Reading time per sent norm	Sentence len	Share of fixated words per sent	TimePrctg	Total fixation duration per word	Total regression from duration	Total regresssion to duration	Word len	index	level_0	nFixations	nFixations per sent norm	nLong regressions from	nLong regressions per sent norm	nLong regressions to	nRefixations	nRefixations per sent norm	nRegressions from	nRegressions per sent norm	nRegressions to
62	HDL0039.png	5	market	nn	6	NOUN	HDL	NN	Right	1	NN	1.0	1.0	197.5	0.8	0.000303179	2.6	1.6	2.0	-0.29487200095	267.265785486	352.708333333	268.9	0.5	0.2	0.0	209.0	0.7	0.7	522.416666667	6.0	0.8	0.17311368207	604.6	0.0	115.9	6.0	4.0	31599.5	2.2	1.85000000001	0.0	0.03333333334	0.0	0.7	0.53333333332	0.0	0.33333333334	0.6
63	HDL0039.png	6	turmoil	prep_amid	3	NOUN	HDL	VBZ	Left	>1	NN	-3.0	3.0	154.0	0.5	1.059e-07	2.6	1.6	2.0	-0.29487200095	267.265785486	217.498333333	142.4	0.0	0.0	0.0	102.4	0.8	0.4	522.416666667	6.0	0.8	0.07533131997	308.1	22.5	47.5	7.0	5.0	31600.5	1.2	1.85000000001	0.2	0.03333333334	0.0	0.3	0.53333333332	0.1	0.33333333334	0.4
64	HDL0039.png	7	.	punct	3	.	HDL	VBZ	Left	>1	.	-4.0	4.0	25.0	0.1	0.0426665265	2.6	1.6	2.0	-0.29487200095	267.265785486	36.25	16.7	0.0	0.0	0.0	17.5	0.0	0.1	522.416666667	6.0	0.8	0.01236979167	47.5	0.0	22.5	1.0	6.0	31601.5	0.2	1.85000000001	0.0	0.03333333334	0.0	0.0	0.53333333332	0.0	0.33333333334	0.2
65	WSJ0167.png	1	The	det	2	DET	WSJ	NNP	Right	1	DT	1.0	1.0	31.6	0.1	7.94e-08	2.6	1.6	1.8	-0.50328812471	239.599001561	31.6	30.0	0.6	0.0	0.1	12.5	0.0	0.0	190.035	20.0	0.595	0.00626362735	31.6	12.5	0.0	3.0	0.0	31437.5	0.1	0.79	0.0	0.11	0.0	0.0	0.025	0.1	0.18	0.0
66	WSJ0167.png	2	EC	nsubj	16	NOUN	WSJ	VBG	Right	>1	NNP	14.0	14.0	174.0	0.6	5.03e-07	2.6	1.6	1.8	-0.50328812471	239.599001561	197.3	131.5	0.5	0.1	0.4	135.6	0.1	0.2	190.035	20.0	0.595	0.05409760863	220.6	117.3	0.0	2.0	1.0	31438.5	0.8	0.79	0.0	0.11	0.1	0.0	0.025	0.6	0.18	0.0
67	WSJ0167.png	3	and	cc	2	CONJ	WSJ	NNP	Left	1	CC	-1.0	1.0	94.1	0.5	0.0005374271	2.6	1.6	1.8	-0.50328812471	239.599001561	102.0	121.5	0.8	0.2	0.3	126.6	0.6	0.1	190.035	20.0	0.595	0.0258950976	109.9	75.8	28.3	3.0	2.0	31439.5	0.6	0.79	0.0	0.11	0.0	0.0	0.025	0.4	0.18	0.3
68	WSJ0167.png	4	Japan	conj	2	NOUN	WSJ	NNP	Left	>1	NNP	-2.0	2.0	167.4	0.8	2.55231e-05	2.6	1.6	1.8	-0.50328812471	239.599001561	252.183333333	144.8	0.4	0.6	0.0	193.2	0.5	0.7	190.035	20.0	0.595	0.08573464347	348.9	68.3	125.7	5.0	3.0	31440.5	1.7	0.79	0.0	0.11	0.6	0.0	0.025	0.4	0.18	0.6
69	WSJ0167.png	5	--	punct	2	.	WSJ	NNP	Left	>1	:	-3.0	3.0	37.4	0.2	0.0034254244	2.6	1.6	1.8	-0.50328812471	239.599001561	37.4	32.5	0.0	0.0	0.0	47.5	0.0	0.0	190.035	20.0	0.595	0.0083598524	37.4	0.0	21.6	2.0	4.0	31441.5	0.2	0.79	0.0	0.11	0.0	0.0	0.025	0.0	0.18	0.1
70	WSJ0167.png	6	the	det	7	DET	WSJ	NNP	Right	1	DT	1.0	1.0	50.8	0.4	7.94e-08	2.6	1.6	1.8	-0.50328812471	239.599001561	58.3	94.9	0.8	0.0	0.0	68.4	0.8	0.1	190.035	20.0	0.595	0.01486027312	65.8	0.0	0.0	3.0	5.0	31442.5	0.5	0.79	0.0	0.11	0.1	0.1	0.025	0.0	0.18	0.0
71	WSJ0167.png	7	U.S.	poss	11	NOUN	WSJ	NNS	Right	>1	NNP	4.0	4.0	205.6	0.8	0.0001085127	2.6	1.6	1.8	-0.50328812471	239.599001561	221.4	173.3	0.2	0.0	0.1	158.0	0.4	0.1	190.035	20.0	0.595	0.05594492533	237.2	26.6	0.0	4.0	6.0	31443.5	0.9	0.79	0.4	0.11	0.0	0.0	0.025	0.1	0.18	0.0
72	WSJ0167.png	8	's	possessive	7	PRT	WSJ	NNP	Left	1	POS	-1.0	1.0	44.1	0.2	0.0044223195	2.6	1.6	1.8	-0.50328812471	239.599001561	44.1	44.2	0.9	0.0	0.0	25.8	0.8	0.0	190.035	20.0	0.595	0.01156145405	44.1	13.3	26.6	2.0	7.0	31444.5	0.2	0.79	0.0	0.11	0.0	0.0	0.025	0.1	0.18	0.1
73	WSJ0167.png	9	largest	amod	11	ADJ	WSJ	NNS	Right	>1	JJS	2.0	2.0	197.5	0.9	3.574e-07	2.6	1.6	1.8	-0.50328812471	239.599001561	228.066666667	244.8	0.7	0.0	0.0	214.7	0.2	0.3	190.035	20.0	0.595	0.07143241948	266.7	0.0	0.0	7.0	8.0	31445.5	1.3	0.79	0.2	0.11	0.1	0.0	0.025	0.0	0.18	0.0
74	WSJ0167.png	10	steel	nn	11	NOUN	WSJ	NNS	Right	1	NN	1.0	1.0	218.9	0.7	5.8645e-06	2.6	1.6	1.8	-0.50328812471	239.599001561	233.333333333	186.5	0.7	0.0	0.0	132.4	0.9	0.1	190.035	20.0	0.595	0.06140171995	254.7	15.8	28.3	5.0	9.0	31446.5	0.9	0.79	0.2	0.11	0.3	0.0	0.025	0.1	0.18	0.2
75	WSJ0167.png	11	suppliers	dep	2	NOUN	WSJ	NNP	Left	>1	NNS	-9.0	9.0	163.2	0.7	3.97e-08	2.6	1.6	1.8	-0.50328812471	239.599001561	178.6	169.1	0.5	0.0	0.0	170.7	0.7	0.2	190.035	20.0	0.595	0.04646717997	194.0	0.0	15.8	9.0	10.0	31447.5	0.9	0.79	0.0	0.11	0.4	0.1	0.025	0.0	0.18	0.1
76	WSJ0167.png	12	--	punct	2	.	WSJ	NNP	Left	>1	:	-10.0	10.0	34.1	0.1	0.0034254244	2.6	1.6	1.8	-0.50328812471	239.599001561	34.1	20.0	0.0	0.0	0.0	43.3	0.0	0.0	190.035	20.0	0.595	0.00740499457	34.1	0.0	0.0	2.0	11.0	31448.5	0.1	0.79	0.0	0.11	0.0	0.0	0.025	0.0	0.18	0.0
77	WSJ0167.png	13	have	aux	16	VERB	WSJ	VBG	Right	>1	VBP	3.0	3.0	109.1	0.5	1.32e-08	2.6	1.6	1.8	-0.50328812471	239.599001561	133.25	101.6	0.4	0.0	0.0	142.4	0.7	0.1	190.035	20.0	0.595	0.03278849662	157.4	55.0	15.8	4.0	12.0	31449.5	0.6	0.79	0.2	0.11	0.1	0.0	0.025	0.2	0.18	0.1
78	WSJ0167.png	14	n't	neg	16	ADV	WSJ	VBG	Right	>1	RB	2.0	2.0	86.7	0.4	0.0033418258	2.6	1.6	1.8	-0.50328812471	239.599001561	97.1	89.1	0.6	0.0	0.0	89.1	0.5	0.1	190.035	20.0	0.595	0.02364662978	107.5	0.0	0.0	3.0	13.0	31450.5	0.5	0.79	0.4	0.11	0.0	0.0	0.025	0.0	0.18	0.0
79	WSJ0167.png	15	been	aux	16	VERB	WSJ	VBG	Right	1	VBN	1.0	1.0	119.2	0.6	1.86525e-05	2.6	1.6	1.8	-0.50328812471	239.599001561	134.65	115.7	0.9	0.0	0.0	118.3	0.4	0.2	190.035	20.0	0.595	0.03559784606	150.1	80.0	16.7	4.0	14.0	31451.5	0.8	0.79	0.0	0.11	0.1	0.0	0.025	0.5	0.18	0.1
80	WSJ0167.png	16	filling	root	0	VERB	WSJ	ROOT	root	1	VBG	0.0	0.0	154.9	0.9	2.24783e-05	2.6	1.6	1.8	-0.50328812471	239.599001561	176.5	205.0	0.9	0.0	0.0	181.6	0.6	0.1	190.035	20.0	0.595	0.05105282795	222.4	40.8	89.1	7.0	15.0	31452.5	1.2	0.79	0.2	0.11	0.1	0.0	0.025	0.2	0.18	0.6
81	WSJ0167.png	17	their	poss	18	PRON	WSJ	NNS	Right	1	PRP$	1.0	1.0	192.3	0.9	0.0019453652	2.6	1.6	1.8	-0.50328812471	239.599001561	217.3	188.1	0.4	0.1	0.0	194.1	0.9	0.3	190.035	20.0	0.595	0.07724090165	242.3	66.6	30.0	5.0	16.0	31453.5	1.2	0.79	0.0	0.11	0.2	0.2	0.025	0.2	0.18	0.2
82	WSJ0167.png	18	quotas	dobj	16	NOUN	WSJ	VBG	Left	>1	NNS	-2.0	2.0	59.1	0.4	5.3e-08	2.6	1.6	1.8	-0.50328812471	239.599001561	68.25	140.8	0.5	0.0	0.0	84.9	0.9	0.1	190.035	20.0	0.595	0.01916367697	77.4	0.0	15.8	6.0	17.0	31454.5	0.5	0.79	0.1	0.11	0.1	0.0	0.025	0.0	0.18	0.1
83	WSJ0167.png	19	to	prep	16	ADP	WSJ	VBG	Left	>1	IN	-3.0	3.0	133.3	0.5	2.65e-08	2.6	1.6	1.8	-0.50328812471	239.599001561	133.3	110.8	0.7	0.0	0.0	96.5	0.4	0.0	190.035	20.0	0.595	0.06575725286	133.3	54.1	25.0	2.0	18.0	31455.5	0.5	0.79	0.0	0.11	0.0	0.0	0.025	0.3	0.18	0.1
84	WSJ0167.png	20	the	det	22	DET	WSJ	NN	Right	>1	DT	2.0	2.0	209.1	0.7	7.94e-08	2.6	1.6	1.8	-0.50328812471	239.599001561	334.8	217.4	0.7	0.0	0.0	184.9	0.5	0.4	190.035	20.0	0.595	0.11329951769	456.4	106.6	94.9	3.0	19.0	31456.5	1.1	0.79	0.3	0.11	0.0	0.1	0.025	0.3	0.18	0.4
85	WSJ0167.png	21	full	amod	22	ADJ	WSJ	NN	Right	1	JJ	1.0	1.0	213.1	0.7	3.667e-06	2.6	1.6	1.8	-0.50328812471	239.599001561	220.6	282.5	0.3	0.0	0.1	169.9	0.7	0.1	190.035	20.0	0.595	0.09490795112	228.1	33.3	117.4	4.0	20.0	31457.5	0.8	0.79	0.2	0.11	0.0	0.0	0.025	0.1	0.18	0.4
86	WSJ0167.png	22	extent	pobj	19	NOUN	WSJ	IN	Left	>1	NN	-3.0	3.0	130.0	0.3	2.50597e-05	2.6	1.6	1.8	-0.50328812471	239.599001561	155.4	39.1	0.0	0.0	0.0	122.4	0.7	0.1	190.035	20.0	0.595	0.0371211034	180.8	0.0	57.5	6.0	21.0	31458.5	0.4	0.79	0.0	0.11	0.0	0.0	0.025	0.0	0.18	0.2
87	WSJ0167.png	23	.	punct	16	.	WSJ	VBG	Left	>1	.	-7.0	7.0	0.0	0.0	0.0426665265	2.6	1.6	1.8	-0.50328812471	239.599001561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.035	20.0	0.595	0.0	0.0	0.0	0.0	1.0	22.0	31459.5	0.0	0.79	0.0	0.11	0.0	0.0	0.025	0.0	0.18	0.0
88	TWI0059.png	1	Obama	nsubj	2	NOUN	TWI	VBZ	Right	1	NNP	1.0	1.0	201.4	0.7	6.619e-07	2.6	1.6	2.1	-0.23328290612	252.59474026	209.75	147.5	0.9	0.1	0.5	159.9	0.0	0.1	292.3875	8.0	0.8	0.08549097453	218.1	89.9	0.0	5.0	0.0	31284.5	0.8	1.1	0.0	0.075	0.1	0.1	0.175	0.6	0.1875	0.0
89	TWI0059.png	2	puts	root	0	VERB	TWI	ROOT	root	1	VBZ	0.0	0.0	188.3	0.9	4.898e-07	2.6	1.6	2.1	-0.23328290612	252.59474026	215.116666667	228.1	0.6	0.2	0.3	247.4	0.7	0.2	292.3875	8.0	0.8	0.1262410107	247.5	139.0	12.5	4.0	1.0	31285.5	1.2	1.1	0.0	0.075	0.3	0.0	0.175	0.5	0.1875	0.1
90	TWI0059.png	3	GM	nn	5	NOUN	TWI	NNP	Right	>1	NNP	2.0	2.0	152.3	0.6	1.65344e-05	2.6	1.6	2.1	-0.23328290612	252.59474026	169.35	121.7	1.0	0.2	0.0	169.2	0.9	0.1	292.3875	8.0	0.8	0.0667818826	186.4	32.5	80.7	2.0	2.0	31286.5	0.7	1.1	0.0	0.075	0.0	0.0	0.175	0.1	0.1875	0.3
91	TWI0059.png	4	,	punct	5	.	TWI	NNP	Right	1	,	1.0	1.0	31.7	0.2	0.033130091	2.6	1.6	2.1	-0.23328290612	252.59474026	31.7	49.1	0.0	0.1	0.0	55.8	0.0	0.0	292.3875	8.0	0.8	0.01637697935	31.7	0.0	12.5	1.0	3.0	31287.5	0.2	1.1	0.0	0.075	0.0	0.0	0.175	0.0	0.1875	0.1
92	TWI0059.png	5	Chrysler	dobj	2	NOUN	TWI	VBZ	Left	>1	NNP	-3.0	3.0	187.3	1.0	2.118e-07	2.6	1.6	2.1	-0.23328290612	252.59474026	241.45	259.9	0.7	0.3	0.2	225.5	0.6	0.4	292.3875	8.0	0.8	0.1511012414	295.6	18.3	108.3	8.0	4.0	31288.5	1.4	1.1	0.3	0.075	0.1	0.0	0.175	0.1	0.1875	0.5
93	TWI0059.png	6	on	prep	2	ADP	TWI	VBZ	Left	>1	IN	-4.0	4.0	164.9	0.7	2.65e-08	2.6	1.6	2.1	-0.23328290612	252.59474026	164.9	194.8	0.6	0.0	0.0	154.0	1.0	0.0	292.3875	8.0	0.8	0.06532794864	164.9	25.8	0.0	2.0	5.0	31289.5	0.7	1.1	0.0	0.075	0.1	0.0	0.175	0.1	0.1875	0.0
94	TWI0059.png	7	short	amod	8	ADJ	TWI	NN	Right	1	JJ	1.0	1.0	146.6	0.6	0.0001725057	2.6	1.6	2.1	-0.23328290612	252.59474026	175.75	103.2	0.8	0.0	0.0	126.6	0.7	0.3	292.3875	8.0	0.8	0.0902471424	204.9	14.2	25.8	5.0	6.0	31290.5	0.9	1.1	0.0	0.075	0.0	0.2	0.175	0.1	0.1875	0.1
95	TWI0059.png	8	leash	pobj	6	NOUN	TWI	IN	Left	>1	NN	-2.0	2.0	177.3	0.8	1.324e-07	2.6	1.6	2.1	-0.23328290612	252.59474026	218.1	248.1	0.9	0.0	0.0	196.5	0.6	0.3	292.3875	8.0	0.8	0.12362054669	258.9	0.0	27.5	5.0	7.0	31291.5	1.1	1.1	0.2	0.075	0.0	0.2	0.175	0.0	0.1875	0.2
96	TWI0059.png	9	Urlname	dobj	2	NOUN	TWI	VBZ	Left	>1	NNP	-7.0	7.0	268.9	0.9	0.0	2.6	1.6	2.1	-0.23328290612	252.59474026	459.666666667	265.7	0.0	0.1	0.0	299.9	0.8	0.4	292.3875	8.0	0.8	0.27481227365	731.1	0.0	41.6	7.0	8.0	31292.5	1.8	1.1	0.1	0.075	0.0	0.9	0.175	0.0	0.1875	0.2
97	TWI0091.png	1	Username	root	0	NOUN	TWI	ROOT	root	1	NNP	0.0	0.0	146.5	0.9	4.633e-07	2.6	1.6	3.1	0.58313599203	252.481151642	184.083333333	220.6	0.8	0.4	0.6	192.4	0.0	0.3	320.96	10.0	0.79	0.07202461311	234.7	83.3	0.0	8.0	0.0	31178.0	1.3	1.24	0.0	0.08	0.0	0.4	0.2	0.5	0.23	0.0
98	TWI0091.png	2	first	amod	3	ADJ	TWI	NN	Right	1	JJ	1.0	1.0	161.6	0.8	1.14377e-05	2.6	1.6	3.1	0.58313599203	252.481151642	171.6	175.7	0.9	0.2	0.2	213.2	0.9	0.1	320.96	10.0	0.79	0.05438112155	181.6	75.0	40.8	5.0	1.0	31179.0	0.9	1.24	0.0	0.08	0.1	0.0	0.2	0.4	0.23	0.3
99	TWI0091.png	3	line	dep	1	NOUN	TWI	NNP	Left	>1	NN	-2.0	2.0	228.2	0.9	1.32e-08	2.6	1.6	3.1	0.58313599203	252.481151642	266.566666667	217.3	0.6	0.0	0.1	161.5	0.8	0.3	320.96	10.0	0.79	0.08987548532	309.1	10.8	27.5	4.0	2.0	31180.0	1.3	1.24	0.0	0.08	0.2	0.2	0.2	0.1	0.23	0.1
100	TWI0091.png	4	from	prep	3	ADP	TWI	NN	Left	1	IN	-1.0	1.0	139.1	0.6	1.32e-08	2.6	1.6	3.1	0.58313599203	252.481151642	172.0	137.5	0.5	0.2	0.0	151.6	0.9	0.3	320.96	10.0	0.79	0.0546066138	204.9	15.8	42.5	4.0	3.0	31181.0	0.9	1.24	0.0	0.08	0.0	0.0	0.2	0.1	0.23	0.2
101	TWI0091.png	5	ABC	nn	6	NOUN	TWI	NNP	Right	1	NNP	1.0	1.0	85.7	0.5	7.3604e-06	2.6	1.6	3.1	0.58313599203	252.481151642	94.45	92.6	0.7	0.1	0.0	128.3	0.6	0.1	320.96	10.0	0.79	0.03297578267	103.2	23.3	44.1	3.0	4.0	31182.0	0.6	1.24	0.1	0.08	0.2	0.0	0.2	0.1	0.23	0.3
102	TWI0091.png	6	news	pobj	4	NOUN	TWI	IN	Left	>1	NNP	-2.0	2.0	146.6	0.7	4.55523e-05	2.6	1.6	3.1	0.58313599203	252.481151642	184.9	147.4	0.6	0.0	0.1	159.9	0.5	0.2	320.96	10.0	0.79	0.07230396008	223.2	30.8	15.8	4.0	5.0	31183.0	0.9	1.24	0.0	0.08	0.3	0.0	0.2	0.1	0.23	0.1
103	TWI0091.png	7	:	punct	1	.	TWI	NNP	Left	>1	:	-6.0	6.0	16.6	0.1	0.0058601359	2.6	1.6	3.1	0.58313599203	252.481151642	16.6	15.8	0.0	0.0	0.0	21.7	0.0	0.0	320.96	10.0	0.79	0.00392434988	16.6	0.0	0.0	1.0	6.0	31184.0	0.1	1.24	0.1	0.08	0.0	0.0	0.2	0.0	0.23	0.0
104	TWI0091.png	8	North	nn	9	NOUN	TWI	NNP	Right	1	NNP	1.0	1.0	134.2	0.6	2.65e-08	2.6	1.6	3.1	0.58313599203	252.481151642	145.05	119.9	0.8	0.0	0.0	125.7	0.7	0.1	320.96	10.0	0.79	0.0472068587	155.9	42.4	23.3	5.0	7.0	31185.0	0.7	1.24	0.2	0.08	0.0	0.0	0.2	0.2	0.23	0.1
105	TWI0091.png	9	Korea	dep	1	NOUN	TWI	NNP	Left	>1	NNP	-8.0	8.0	153.2	0.8	1.04316e-05	2.6	1.6	3.1	0.58313599203	252.481151642	179.4	211.6	1.0	0.1	0.0	166.7	0.6	0.3	320.96	10.0	0.79	0.06260246149	205.6	15.0	35.8	5.0	8.0	31186.0	1.1	1.24	0.3	0.08	0.0	0.0	0.2	0.1	0.23	0.2
106	TWI0091.png	10	defiantly	advmod	11	ADV	TWI	VBD	Right	1	RB	1.0	1.0	240.7	1.0	2.65e-08	2.6	1.6	3.1	0.58313599203	252.481151642	538.278333333	378.8	0.9	0.0	0.0	239.1	0.8	0.9	320.96	10.0	0.79	0.31382990548	931.8	178.3	45.8	9.0	9.0	31187.0	2.8	1.24	0.1	0.08	0.0	1.1	0.2	0.6	0.23	0.2
107	TWI0091.png	11	launched	dep	1	VERB	TWI	NNP	Left	>1	VBD	-10.0	10.0	311.6	0.9	1.49855e-05	2.6	1.6	3.1	0.58313599203	252.481151642	423.533333333	284.8	0.0	0.0	0.0	373.8	1.0	0.4	320.96	10.0	0.79	0.18803777938	615.5	27.5	184.9	8.0	10.0	31188.0	1.7	1.24	0.0	0.08	0.0	0.3	0.2	0.1	0.23	0.7
108	TWI0091.png	12	...	punct	11	.	TWI	VBD	Left	1	:	-1.0	1.0	27.5	0.1	0.0017479322	2.6	1.6	3.1	0.58313599203	252.481151642	27.5	43.3	0.0	0.0	0.0	38.3	0.0	0.0	320.96	10.0	0.79	0.00823106854	27.5	0.0	27.5	3.0	11.0	31189.0	0.1	1.24	0.0	0.08	0.0	0.0	0.2	0.0	0.23	0.1
109	HDL0200.png	1	TED	nn	2	NOUN	HDL	NNP	Right	1	NNP	1.0	1.0	95.8	0.4	1.8269e-06	2.6	1.6	3.0	0.42467317251	258.31019536	107.45	100.8	0.9	0.0	0.3	105.8	0.0	0.1	266.908333333	12.0	0.64166666666	0.02974992476	119.1	129.1	0.0	3.0	0.0	31047.0	0.5	0.99999999999	0.0	0.08333333333	0.0	0.1	0.15833333333	0.4	0.19166666666	0.0
110	HDL0200.png	2	BUNDY'S	nn	3	NOUN	HDL	NNS	Right	1	NNP	1.0	1.0	254.0	0.9	0.0	2.6	1.6	3.0	0.42467317251	258.31019536	339.966666667	229.0	0.9	0.3	0.4	205.6	0.4	0.7	266.908333333	12.0	0.64166666666	0.12259306968	436.5	144.0	129.1	7.0	1.0	31048.0	1.8	0.99999999999	0.0	0.08333333333	0.0	0.4	0.15833333333	0.8	0.19166666666	0.4
111	HDL0200.png	3	LAWYERS	nsubj	4	NOUN	HDL	VBP	Right	1	NNS	1.0	1.0	216.7	0.9	2.7006e-06	2.6	1.6	3.0	0.42467317251	258.31019536	296.041666667	223.3	0.7	0.2	0.2	177.4	0.9	0.5	266.908333333	12.0	0.64166666666	0.1316343267	425.6	56.7	40.0	7.0	2.0	31049.0	2.0	0.99999999999	0.0	0.08333333333	0.2	0.4	0.15833333333	0.3	0.19166666666	0.3
112	HDL0200.png	4	switch	root	0	VERB	HDL	ROOT	root	1	VBP	0.0	0.0	182.4	0.7	2.4888e-06	2.6	1.6	3.0	0.42467317251	258.31019536	214.45	174.9	0.3	0.2	0.0	172.4	0.9	0.3	266.908333333	12.0	0.64166666666	0.08616317402	246.5	0.0	36.6	6.0	3.0	31050.0	1.0	0.99999999999	0.0	0.08333333333	0.1	0.1	0.15833333333	0.0	0.19166666666	0.1
113	HDL0200.png	5	to	erased	0	ADP	HDL	ROOT	Left	>1	IN	-5.0	5.0	60.8	0.3	2.65e-08	2.6	1.6	3.0	0.42467317251	258.31019536	67.05	61.6	0.9	0.0	0.0	55.0	0.7	0.1	266.908333333	12.0	0.64166666666	0.02054021511	73.3	17.5	16.7	2.0	4.0	31051.0	0.4	0.99999999999	0.0	0.08333333333	0.1	0.0	0.15833333333	0.1	0.19166666666	0.1
114	HDL0200.png	6	victims	poss	8	NOUN	HDL	NN	Right	>1	NNS	2.0	2.0	159.0	0.9	1.60446e-05	2.6	1.6	3.0	0.42467317251	258.31019536	232.966666667	172.4	0.3	0.3	0.0	352.2	0.3	0.5	266.908333333	12.0	0.64166666666	0.0922598439	314.7	71.6	60.8	7.0	5.0	31052.0	1.5	0.99999999999	0.1	0.08333333333	0.3	0.2	0.15833333333	0.2	0.19166666666	0.4
115	HDL0200.png	7	'	erased	0	PRT	HDL	ROOT	Left	>1	POS	-7.0	7.0	65.8	0.3	0.0012709899	2.6	1.6	3.0	0.42467317251	258.31019536	65.8	50.8	0.5	0.0	0.0	50.8	0.9	0.0	266.908333333	12.0	0.64166666666	0.01929100255	65.8	14.2	47.5	1.0	6.0	31053.0	0.3	0.99999999999	0.0	0.08333333333	0.1	0.0	0.15833333333	0.1	0.19166666666	0.2
116	HDL0200.png	8	side	prep_to	4	NOUN	HDL	VBP	Left	>1	NN	-4.0	4.0	124.2	0.5	6.7647e-06	2.6	1.6	3.0	0.42467317251	258.31019536	162.95	106.6	0.6	0.0	0.0	165.8	0.3	0.2	266.908333333	12.0	0.64166666666	0.05891990754	201.7	58.3	0.0	4.0	7.0	31054.0	0.7	0.99999999999	0.1	0.08333333333	0.0	0.1	0.15833333333	0.1	0.19166666666	0.0
117	HDL0200.png	9	in	erased	0	ADP	HDL	ROOT	Left	>1	IN	-9.0	9.0	129.1	0.6	6.62e-08	2.6	1.6	3.0	0.42467317251	258.31019536	129.1	171.4	1.0	0.0	0.0	104.0	0.5	0.0	266.908333333	12.0	0.64166666666	0.07052465831	129.1	33.3	0.0	2.0	8.0	31055.0	0.6	0.99999999999	0.4	0.08333333333	0.1	0.0	0.15833333333	0.2	0.19166666666	0.0
118	HDL0200.png	10	death	nn	12	NOUN	HDL	NN	Right	>1	NN	2.0	2.0	209.8	1.0	9.664e-07	2.6	1.6	3.0	0.42467317251	258.31019536	265.55	462.1	0.8	0.0	0.1	240.7	0.6	0.4	266.908333333	12.0	0.64166666666	0.12941244355	321.3	24.1	89.1	5.0	9.0	31056.0	1.4	0.99999999999	0.1	0.08333333333	0.1	0.1	0.15833333333	0.1	0.19166666666	0.4
120	HDL0200.png	12	sentence	nn	13	NOUN	HDL	NN	Right	1	NN	1.0	1.0	286.4	0.8	2.1684e-05	2.6	1.6	3.0	0.42467317251	258.31019536	346.183333333	271.5	0.4	0.0	0.0	214.7	1.0	0.3	266.908333333	12.0	0.64166666666	0.1375458811	421.3	0.0	99.9	8.0	11.0	31058.0	1.2	0.99999999999	0.2	0.08333333333	0.0	0.3	0.15833333333	0.0	0.19166666666	0.3
121	HDL0200.png	13	case	prep_in	4	NOUN	HDL	VBP	Left	>1	NN	-9.0	9.0	203.2	0.4	6.1954e-06	2.6	1.6	3.0	0.42467317251	258.31019536	353.9	144.1	0.0	0.0	0.0	86.6	0.8	0.1	266.908333333	12.0	0.64166666666	0.10136555279	448.0	0.0	15.8	4.0	12.0	31059.0	0.6	0.99999999999	0.1	0.08333333333	0.0	0.2	0.15833333333	0.0	0.19166666666	0.1
122	HDL0200.png	14	.	punct	4	.	HDL	VBP	Left	>1	.	-10.0	10.0	0.0	0.0	0.0426665265	2.6	1.6	3.0	0.42467317251	258.31019536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266.908333333	12.0	0.64166666666	0.0	0.0	0.0	0.0	1.0	13.0	31060.0	0.0	0.99999999999	0.0	0.08333333333	0.0	0.0	0.15833333333	0.0	0.19166666666	0.0
123	HDL0202.png	1	BRISTOL	nn	5	NOUN	HDL	NNP	Right	>1	NNP	4.0	4.0	174.0	0.7	7.94e-08	2.6	1.6	1.1	-1.09318567738	256.907539683	200.25	158.9	0.8	0.4	0.3	140.7	0.0	0.2	253.166666667	6.0	0.64999999999	0.18881233834	226.5	88.3	0.0	7.0	0.0	30923.5	0.9	0.93333333334	0.0	0.11666666668	0.1	0.1	0.11666666668	0.5	0.18333333334	0.0
125	HDL0202.png	3	MYERS	nn	5	NOUN	HDL	NNP	Right	>1	NNP	2.0	2.0	187.3	0.8	4.9775e-06	2.6	1.6	1.1	-1.09318567738	256.907539683	233.1	199.1	0.8	0.1	0.4	185.0	0.7	0.3	253.166666667	6.0	0.64999999999	0.18213580185	278.9	99.1	0.0	5.0	2.0	30925.5	1.1	0.93333333334	0.0	0.11666666668	0.0	0.2	0.11666666668	0.4	0.18333333334	0.0
126	HDL0202.png	4	SQUIBB	nn	5	NOUN	HDL	NNP	Right	1	NNP	1.0	1.0	160.7	0.8	1.986e-07	2.6	1.6	1.1	-1.09318567738	256.907539683	242.616666667	212.4	0.7	0.3	0.2	239.9	0.8	0.5	253.166666667	6.0	0.64999999999	0.23818411683	342.3	72.5	67.4	6.0	3.0	30926.5	1.4	0.93333333334	0.0	0.11666666668	0.1	0.1	0.11666666668	0.1	0.18333333334	0.4
